"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
198,2021,84.8400037376439,0.266666666666667,600,1,1,5,4,0,0.00123168478415817,0,0.998768315215842,0,0.198190905848058,0.186987676161281,0.614821417990661,0.0319099466920464,0.317306971815601,0.114998513611138,0.535784567881214,116.177794327375,0,9
199,2016,91.9255999824107,0.233333333333333,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,7
199,2017,186.142667544943,0.2,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,7
199,2018,255.342881296369,0.266666666666667,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,9
199,2019,137.539594090944,0.266666666666667,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,13
199,2020,147.779342591787,0.233333333333333,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,10
199,2021,77.4692777468064,0.233333333333333,0,1,2,5,1,0,0,0.746891631684662,0.253108368315338,0.00373210308827311,0.0482360156093932,0.504138185184098,0.443893696118236,0.0162356835053363,0.0892756823369168,0.175007253870893,0.719481380286854,0,31.0796532768457,5
200,2017,137.913832816591,0.125,0,2,2,6,2,0,0.00198559059429753,0,0.998014409405703,0.0000829473206280145,0.0340681570318031,0.0693802412432609,0.896468654404308,0.105919869348833,0.00851703925794713,0.0835704804654481,0.801992610927772,184.47504989806,0,12
200,2018,78.2136433266212,0.21875,0,2,2,6,2,0,0.00198559059429753,0,0.998014409405703,0.0000829473206280145,0.0340681570318031,0.0693802412432609,0.896468654404308,0.105919869348833,0.00851703925794713,0.0835704804654481,0.801992610927772,184.47504989806,0,13
201,2017,114.659900511228,0.125,0,1,2,4,2,1,0,0,0,1,0,0,0,0.961155821047358,0,0,0.0388441789526418,1339.17432914997,355.318259878981,5
202,2016,61.2655088917125,0.275862068965517,100,1,1,5,4,0,0,1,0,0,0,0.740739315053465,0.259260684946535,0,0,0.328775089682172,0.671224910317828,0,131.135460692566,5
203,2016,63.9473757336461,0.161290322580645,50,1,1,6,3,0,0,0.26090897231097,0.73909102768903,0,0,0.0681437686295937,0.931856231370406,0.0583688120862139,0,0.0170359421573865,0.9245952457564,11.8886737458625,0,7
204,2020,35.9804003727392,0.15625,3,1,1,2,3,0.743581882567841,0,0.0766857650971882,0.179732352334971,0.238393001321919,0,0.347085641957515,0.414521356720566,0.176328112288992,0.00561239865973642,0.32327096372982,0.441644977560699,59.6916605823861,20.27990009538,8
204,2021,34.4762387369068,0.15625,3,1,1,2,3,0.743581882567841,0,0.0766857650971882,0.179732352334971,0.238393001321919,0,0.347085641957515,0.414521356720566,0.176328112288992,0.00561239865973642,0.32327096372982,0.441644977560699,59.6916605823861,20.27990009538,13
205,2017,49.4587507669517,0.1875,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,17
205,2018,112.636723733442,0.3125,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,15
205,2019,170.204406659057,0.28125,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,19
205,2020,66.8886928859144,0.21875,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,18
205,2021,83.1288785224423,0.25,20,1,1,5,4,0,0,0,1,0,0.00611089392666661,0.15884152933577,0.835047576737564,0,0.0284802403380695,0.142618706155095,0.828901053506835,109.842445210582,0,20
206,2016,47.981295234323,0.129032258064516,1000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0,1,607.061056558078,0,4
207,2017,250.236384009915,0.21875,8,2,1,4,3,0.452471944329593,0,0,0.547528055670407,0.160867880867139,0,0,0.839132119132861,0.0716056175583919,0,0.00995990585373397,0.918434476587874,413.246047728825,30.4905704478729,8
208,2016,71.3212216014153,0.15625,1000,1,1,4,4,0,0.023271282021246,0,0.976728717978754,0,0.121075614360671,0,0.878924385639329,0,0.163980211404369,0.00863953153337165,0.827380257062259,446.624505766393,0,11
209,2016,31.0066003512204,0.285714285714286,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,5
209,2017,220.204296207026,0.285714285714286,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,7
209,2018,42.0007146042618,0.285714285714286,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,8
209,2021,51.0695713823925,0.392857142857143,3000,1,1,5,4,0,0,0,1,0,0,0,1,0,0,0.0745503542900506,0.876290549505968,343.421959495503,0,18
210,2019,212.182348520128,0.321428571428571,4,1,1,5,4,0.0198527007435073,0,0.349749988891868,0.630397310364624,0.296022780456858,0,0.0923552584601699,0.611621961082973,0.146625697836451,0,0.109703944767889,0.743670357395659,0,11.2811638571679,2
211,2016,70.2907341804211,0.2,0,2,2,7,2,1,0,0,0,1,0,0,0,0.770868491361083,0.117820528957421,0.0572666261786845,0.0361942223547864,298.102465635941,310.715313779125,9
212,2016,61.3225963097042,0.181818181818182,250,1,1,6,4,0.209212826715126,0,0.573085904214569,0.217701269070306,0.216964586597087,0,0.28361573632687,0.499419677076043,0.0649927701502871,0,0.345997807232632,0.589009422617081,0,11.0272804837925,5
212,2019,48.7999260769918,0.121212121212121,250,1,1,6,4,0.209212826715126,0,0.573085904214569,0.217701269070306,0.216964586597087,0,0.28361573632687,0.499419677076043,0.0649927701502871,0,0.345997807232632,0.589009422617081,0,11.0272804837925,4
213,2018,27.2408448220918,0.125,70,1,1,1,4,0,0,0,1,0.0194610468414207,0,0,0.980538953158579,0.112756914373329,0.198377207314443,0.00842687996425972,0.680438998347968,268.121116514435,0,2
214,2016,36.7874461824688,0.15625,0,2,1,3,3,0.41169409662385,0,0.243250467086686,0.345055436289463,0.133874694284978,0,0.208847691095089,0.657277614619933,0.0698863225187064,0.0354981062244032,0.233805751385806,0.660809819871085,34.0284765056678,25.6678695075637,8
215,2017,42.4722326417425,0.15625,20,2,1,1,3,0.200424372458456,0.598814598513673,0,0.200761029027871,0.0320678995933732,0.698198594122472,0,0.269733506284154,0.0458008855629355,0.365953658602447,0.00022076046344238,0.588024695371175,491.675063486755,15.6517992141624,4
215,2019,48.82339574207,0.21875,20,2,1,1,3,0.200424372458456,0.598814598513673,0,0.200761029027871,0.0320678995933732,0.698198594122472,0,0.269733506284154,0.0458008855629355,0.365953658602447,0.00022076046344238,0.588024695371175,491.675063486755,15.6517992141624,3
216,2019,75.1430130059712,0.225806451612903,50,1,1,5,4,0,0.572492209875387,0.26846152620324,0.159046263921373,0,0.385698517592211,0.184155766404605,0.430145716003184,0.00300089311585668,0.247465968286658,0.0823319344222032,0.667201204175282,21.9562163923288,46.9157561714631,7
217,2016,92.8426103866787,0.28125,300,1,1,7,4,0,0,1,0,0,0,0.903159219936483,0.0968407800635174,0.00482626464007015,0,0.680639955755256,0.314533779604674,0,174.423719158359,7
217,2017,91.695679859241,0.375,300,1,1,7,4,0,0,1,0,0,0,0.903159219936483,0.0968407800635174,0.00482626464007015,0,0.680639955755256,0.314533779604674,0,174.423719158359,6
217,2018,93.5517667690072,0.28125,300,1,1,7,4,0,0,1,0,0,0,0.903159219936483,0.0968407800635174,0.00482626464007015,0,0.680639955755256,0.314533779604674,0,174.423719158359,12
217,2019,151.192399511004,0.375,300,1,1,7,4,0,0,1,0,0,0,0.903159219936483,0.0968407800635174,0.00482626464007015,0,0.680639955755256,0.314533779604674,0,174.423719158359,5
218,2016,36.8146432330659,0.161290322580645,0,2,2,8,2,1,0,0,0,1,0,0,0,0.994135723122473,0,0,0.0058642768775269,580.517613994965,419.117000720794,6
218,2017,122.365692063946,0.225806451612903,0,2,2,8,2,1,0,0,0,1,0,0,0,0.994135723122473,0,0,0.0058642768775269,580.517613994965,419.117000720794,6
218,2018,129.368463841275,0.161290322580645,0,2,2,8,2,1,0,0,0,1,0,0,0,0.994135723122473,0,0,0.0058642768775269,580.517613994965,419.117000720794,7
218,2021,65.3034282659077,0.225806451612903,0,2,2,8,2,1,0,0,0,1,0,0,0,0.994135723122473,0,0,0.0058642768775269,580.517613994965,419.117000720794,16
219,2017,62.0531181003042,0.15625,0,2,2,5,1,1,0,0,0,1,0,0,0,0.952733828688074,0,0,0.0472661713119261,688.02123585258,395.55819536896,6
220,2019,44.9748115956272,0.15625,6,1,1,3,3,0.444316170099794,0.484867625969378,0,0.0708162039308279,0.194739715961634,0.359751356605407,0,0.445508927432959,0.146575172794298,0.124295259853725,0,0.729129567351977,816.718172836853,49.2953817558562,3
221,2018,86.6859954661972,0.225806451612903,0,1,2,6,2,0.70800246381601,0,0,0.29199753618399,0.657227942883919,0,0,0.342772057116081,0.287115607894357,0.145817503977644,0.00394942228179539,0.563117465846204,444.665140490411,19.8729517446933,11
221,2019,64.7611608575098,0.258064516129032,0,1,2,6,2,0.70800246381601,0,0,0.29199753618399,0.657227942883919,0,0,0.342772057116081,0.287115607894357,0.145817503977644,0.00394942228179539,0.563117465846204,444.665140490411,19.8729517446933,15
221,2020,72.2526382135429,0.225806451612903,0,1,2,6,2,0.70800246381601,0,0,0.29199753618399,0.657227942883919,0,0,0.342772057116081,0.287115607894357,0.145817503977644,0.00394942228179539,0.563117465846204,444.665140490411,19.8729517446933,11
221,2021,44.1936837237625,0.225806451612903,0,1,2,6,2,0.70800246381601,0,0,0.29199753618399,0.657227942883919,0,0,0.342772057116081,0.287115607894357,0.145817503977644,0.00394942228179539,0.563117465846204,444.665140490411,19.8729517446933,17
