"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
610,2016,94.6329505268444,0.340909090909091,1,1,1,6,2,1,0,0,0,0.723953651437155,0.158951041914305,0.0240915069564347,0.0930037996921054,0.401180210856997,0.224315124170884,0.0663044672606067,0.308200197711512,203.726664432498,152.010191159444,44
610,2017,107.655128030817,0.363636363636364,1,1,1,6,2,1,0,0,0,0.723953651437155,0.158951041914305,0.0240915069564347,0.0930037996921054,0.401180210856997,0.224315124170884,0.0663044672606067,0.308200197711512,203.726664432498,152.010191159444,56
610,2018,79.5834525572953,0.386363636363636,1,1,1,6,2,1,0,0,0,0.723953651437155,0.158951041914305,0.0240915069564347,0.0930037996921054,0.401180210856997,0.224315124170884,0.0663044672606067,0.308200197711512,203.726664432498,152.010191159444,75
610,2019,134.415675934047,0.386363636363636,1,1,1,6,2,1,0,0,0,0.723953651437155,0.158951041914305,0.0240915069564347,0.0930037996921054,0.401180210856997,0.224315124170884,0.0663044672606067,0.308200197711512,203.726664432498,152.010191159444,75
610,2020,88.3413390610414,0.340909090909091,1,1,1,6,2,1,0,0,0,0.723953651437155,0.158951041914305,0.0240915069564347,0.0930037996921054,0.401180210856997,0.224315124170884,0.0663044672606067,0.308200197711512,203.726664432498,152.010191159444,67
610,2021,154.448581766976,0.409090909090909,1,1,1,6,2,1,0,0,0,0.723953651437155,0.158951041914305,0.0240915069564347,0.0930037996921054,0.401180210856997,0.224315124170884,0.0663044672606067,0.308200197711512,203.726664432498,152.010191159444,79
611,2017,115.533459821002,0.35,4,1,1,6,2,1,0,0,0,0.883375397214158,0,0.11513567833641,0.00148892444943145,0.873004124197394,0,0.110728048367221,0.0162678274353847,131.266712345386,235.082048159885,26
611,2019,134.343203213951,0.35,4,1,1,6,2,1,0,0,0,0.883375397214158,0,0.11513567833641,0.00148892444943145,0.873004124197394,0,0.110728048367221,0.0162678274353847,131.266712345386,235.082048159885,18
611,2020,94.7905183281126,0.35,4,1,1,6,2,1,0,0,0,0.883375397214158,0,0.11513567833641,0.00148892444943145,0.873004124197394,0,0.110728048367221,0.0162678274353847,131.266712345386,235.082048159885,35
611,2021,104.602003172629,0.325,4,1,1,6,2,1,0,0,0,0.883375397214158,0,0.11513567833641,0.00148892444943145,0.873004124197394,0,0.110728048367221,0.0162678274353847,131.266712345386,235.082048159885,37
612,2016,52.2037007573515,0.230769230769231,5,1,1,7,2,1,0,0,0,0.881601855824723,0.118398144175277,0,0,0.631734407888586,0.267099428535057,0.0204478277833737,0.0807183357929832,372.250481690709,337.900638526205,44
613,2016,51.7091508737271,0.342105263157895,0,1,2,5,3,1,0,0,0,0.908879222877108,0.0911207771228915,0,0,0.717027956932123,0.239565970376058,0.0163757780754511,0.0270302946163675,354.433217485688,388.21643280528,16
613,2018,85.6408104593856,0.342105263157895,0,1,2,5,3,1,0,0,0,0.908879222877108,0.0911207771228915,0,0,0.717027956932123,0.239565970376058,0.0163757780754511,0.0270302946163675,354.433217485688,388.21643280528,16
613,2020,67.2254047411714,0.289473684210526,0,1,2,5,3,1,0,0,0,0.908879222877108,0.0911207771228915,0,0,0.717027956932123,0.239565970376058,0.0163757780754511,0.0270302946163675,354.433217485688,388.21643280528,29
614,2018,120.599610214602,0.447368421052632,0,1,2,4,3,0.854259159122703,0,0.145740840877297,0,0.67409240382426,0.0548619778134681,0.271045618362272,0,0.605422537663673,0.181118150941189,0.121533148881549,0.0919261625135886,67.3088097471633,258.281152484029,44
614,2019,210.001606687854,0.421052631578947,0,1,2,4,3,0.854259159122703,0,0.145740840877297,0,0.67409240382426,0.0548619778134681,0.271045618362272,0,0.605422537663673,0.181118150941189,0.121533148881549,0.0919261625135886,67.3088097471633,258.281152484029,105
614,2020,122.18680826633,0.421052631578947,0,1,2,4,3,0.854259159122703,0,0.145740840877297,0,0.67409240382426,0.0548619778134681,0.271045618362272,0,0.605422537663673,0.181118150941189,0.121533148881549,0.0919261625135886,67.3088097471633,258.281152484029,118
614,2021,142.494813458605,0.421052631578947,0,1,2,4,3,0.854259159122703,0,0.145740840877297,0,0.67409240382426,0.0548619778134681,0.271045618362272,0,0.605422537663673,0.181118150941189,0.121533148881549,0.0919261625135886,67.3088097471633,258.281152484029,114
615,2019,76.2086214377543,0.394736842105263,0,2,2,NA,3,0,0.767508575738578,0,0.232491424261422,0.0260053962827521,0.60296161475652,0,0.371032988960728,0.127146290637562,0.639676496184101,0.0120390614567571,0.22113815172158,300.568898644033,17.1585859272824,40
616,2016,60.9913410799273,0.421052631578947,0,1,2,7,3,0.270315334618146,0.200659076967077,0,0.529025588414777,0.119443117962847,0.296978083156819,0,0.583578798880334,0.0380934333381775,0.311299016352062,0,0.622139091910259,904.185577488571,0,34
616,2020,97.6278431993169,0.368421052631579,0,1,2,7,3,0.270315334618146,0.200659076967077,0,0.529025588414777,0.119443117962847,0.296978083156819,0,0.583578798880334,0.0380934333381775,0.311299016352062,0,0.622139091910259,904.185577488571,0,105
616,2021,109.352168801749,0.315789473684211,0,1,2,7,3,0.270315334618146,0.200659076967077,0,0.529025588414777,0.119443117962847,0.296978083156819,0,0.583578798880334,0.0380934333381775,0.311299016352062,0,0.622139091910259,904.185577488571,0,98
617,2017,172.869227967517,0.35,0,1,2,5,2,1,0,0,0,0.723420565300737,0,0,0.276579434699263,0.485215413841299,0.000820511800436003,0.0614261308772317,0.434140239976922,296.195350252624,103.379236986488,14
618,2019,134.877409221771,0.375,2,1,1,5,2,0.99797059161949,0,0,0.00202940838051017,0.814440314228329,0,0,0.185559685771671,0.527754993674935,0,0.0619141487128406,0.399501302440111,335.837341224777,97.7564885039526,25
619,2017,94.0632652548243,0.307692307692308,0,1,2,6,2,1,0,0,0,1,0,0,0,0.99512825224757,0,0,0.00487174775242973,1545.76714914882,438.99867489849,47
